n,Ent
46e3,4.605234862465626
46100.0,4.605109964422539
46200.0,4.605437802900469
46300.0,4.605062022173248
46400.0,4.605257582351405
46500.0,4.605141920378781
46600.0,4.605266377186384
46700.0,4.605456922613634
46800.0,4.605424411606723
46900.0,4.6050345498672645
47e3,4.6050899300393615
47100.0,4.60500709608042
47200.0,4.605337906993757
47300.0,4.604943023781025
47400.0,4.605094552149711
47500.0,4.605198469066787
47600.0,4.605280861199028
47700.0,4.605045432575101
47800.0,4.605329765749258
47900.0,4.605422825500133
48e3,4.605219053107611
48100.0,4.605244677655111
48200.0,4.604814584336694
48300.0,4.605183559596037
48400.0,4.605121140492703
48500.0,4.605243691858955
48600.0,4.605382259966691
48700.0,4.605450695399596
48800.0,4.6050889381679445
48900.0,4.605064558147835
49e3,4.605072763510686
49100.0,4.605067928099036
49200.0,4.605039930663427
49300.0,4.60512068345255
49400.0,4.6052111134301885
49500.0,4.605126494673923
49600.0,4.605248945458858
49700.0,4.60518362500782
49800.0,4.605130822401147
49900.0,4.605144713822595
5e4,4.6052600646192685
