n,Ent
23300.0,4.605155445023075
23400.0,4.605268619290474
23500.0,4.605060869450816
23600.0,4.6050498635662365
23700.0,4.6055462552837545
23800.0,4.605446316110794
23900.0,4.605540346632625
24e3,4.605211161247819
24100.0,4.605322135527292
24200.0,4.605278018859491
24300.0,4.605427252907431
24400.0,4.60542432133963
24500.0,4.605471322307269
24600.0,4.605526822266527
24700.0,4.605293449733269
24800.0,4.605103412979886
24900.0,4.6053008008666065
25e3,4.605358600422378
25100.0,4.605187847018217
25200.0,4.605009533753482
25300.0,4.6053881932120095
25400.0,4.605117652563419
25500.0,4.6050969814501626
25600.0,4.605314583778231
25700.0,4.605455452715698
25800.0,4.605256096259256
25900.0,4.605235392838143
26e3,4.605198575486914
26100.0,4.605024083501946
26200.0,4.6051823876917926
26300.0,4.605196162729464
26400.0,4.605365194242523
26500.0,4.605110956518576
26600.0,4.605069246691869
26700.0,4.605339759846369
26800.0,4.60564678056766
26900.0,4.6055904206278315
27e3,4.605243047296194
27100.0,4.6053317142470656
27200.0,4.605315617558696
27300.0,4.604985846438272
27400.0,4.605055058418887
27500.0,4.605240906330117
27600.0,4.6052301081839975
27700.0,4.605365289793711
27800.0,4.6051376702114375
27900.0,4.6052502318021755
28e3,4.60529068972289
28100.0,4.605088908140788
28200.0,4.6053176667842095
28300.0,4.605317768047525
28400.0,4.605438720179683
28500.0,4.605409409011544
28600.0,4.6053173170587804
28700.0,4.605264370680297
28800.0,4.605178354968519
28900.0,4.605351330401422
29e3,4.605026629887059
29100.0,4.605438673599424
29200.0,4.605150979958308
29300.0,4.605327205191507
29400.0,4.605123335561047
29500.0,4.605320996497685
29600.0,4.605256288254553
29700.0,4.605370889080377
29800.0,4.605300431504531
29900.0,4.60532760799997
3e4,4.605087022613312
30100.0,4.605337346932362
30200.0,4.60504260295307
30300.0,4.605424524744094
30400.0,4.605402148827228
30500.0,4.6052634720352446
30600.0,4.605076425915949
30700.0,4.605342534159926
30800.0,4.605356902813747
30900.0,4.605335872395406
31e3,4.605317204429202
31100.0,4.60526786894622
31200.0,4.605405058201481
31300.0,4.605160206705587
31400.0,4.605214117359212
31500.0,4.605191082217292
31600.0,4.60512975341777
31700.0,4.6049990663224225
31800.0,4.605314239468601
31900.0,4.605196862484114
32e3,4.60526434630297
32100.0,4.605273077254334
32200.0,4.60543123970897
32300.0,4.60524606894465
32400.0,4.605066056407322
32500.0,4.605382966817115
32600.0,4.605158147204194
32700.0,4.605377635884147
32800.0,4.605183093529053
32900.0,4.605415067003244
33e3,4.605314527644021
33100.0,4.605303281954644
33200.0,4.60542147686059
33300.0,4.605135584102219
33400.0,4.605527880753321
33500.0,4.605348692645283
33600.0,4.605455834218832
33700.0,4.6050208432141115
33800.0,4.605184368683705
33900.0,4.605336235535472
34e3,4.605468443444865
34100.0,4.605343847936477
34200.0,4.605480028192765
34300.0,4.605099165391768
34400.0,4.6049532702250495
34500.0,4.605152065651005
34600.0,4.605155626346564
34700.0,4.605165607983732
34800.0,4.605246688797191
34900.0,4.60519356712675
35e3,4.6050822051107865
35100.0,4.605247481599066
35200.0,4.605142166903497
35300.0,4.6052052632680605
35400.0,4.605307617038799
35500.0,4.605309337810337
35600.0,4.60527859378221
35700.0,4.605419906358866
35800.0,4.605313832870913
35900.0,4.605323594770416
36e3,4.605336252037082
36100.0,4.605096790866597
36200.0,4.605282981434831
36300.0,4.605124136291732
36400.0,4.605286158198946
36500.0,4.605444535673935
36600.0,4.605271089826426
36700.0,4.6051488015884106
36800.0,4.605263025412773
36900.0,4.605127997208581
37e3,4.605289129807
37100.0,4.605253439650857
37200.0,4.605302526570148
37300.0,4.605177082275799
37400.0,4.6053417691836
37500.0,4.6051760828119646
37600.0,4.605128740207075
37700.0,4.605337140521136
37800.0,4.605156620171472
37900.0,4.605301078739999
38e3,4.605190865874554
38100.0,4.605155900737819
38200.0,4.605434122840447
38300.0,4.605247151318128
38400.0,4.605339081679651
38500.0,4.605307128404724
38600.0,4.605126060972788
38700.0,4.605153793348892
38800.0,4.60509593447072
38900.0,4.6051206880092455
39e3,4.605106008081405
39100.0,4.605271435507545
39200.0,4.605258482004413
39300.0,4.605216038754656
39400.0,4.605369568139034
39500.0,4.605095302691632
39600.0,4.605109086580438
39700.0,4.6052963686118575
39800.0,4.60523108390695
39900.0,4.605215710143849
4e4,4.605210222223029
40100.0,4.6051644029136485
40200.0,4.605159534126655
40300.0,4.605290110959607
40400.0,4.605225777033272
40500.0,4.605407661953289
40600.0,4.605199951568471
40700.0,4.605215574472627
40800.0,4.605081378761126
40900.0,4.605245273614824
41e3,4.605046563319929
41100.0,4.605132362980623
41200.0,4.6051818805706475
41300.0,4.605285842252003
41400.0,4.605086253025476
41500.0,4.605227668099964
41600.0,4.605281019676709
41700.0,4.605231415746348
41800.0,4.6051852766783945
41900.0,4.605148716881892
42e3,4.605092713926913
42100.0,4.605286197805257
42200.0,4.605180912923461
42300.0,4.605453351936067
42400.0,4.605164963691119
42500.0,4.605166636189784
42600.0,4.605261121693675
42700.0,4.605154208006711
42800.0,4.605306330965741
42900.0,4.6051683418865075
43e3,4.605343300411438
43100.0,4.6052264802924245
43200.0,4.605285194949333
43300.0,4.605121457511712
43400.0,4.605148386499452
43500.0,4.60500594484397
43600.0,4.605221986048226
43700.0,4.605152578859545
43800.0,4.605312081718373
43900.0,4.605185379000314
44e3,4.60528144878595
44100.0,4.605081935164463
44200.0,4.605427219723196
44300.0,4.605175602350599
44400.0,4.605192533065477
44500.0,4.605237680537901
44600.0,4.605215316132045
44700.0,4.60520580422711
44800.0,4.605014320895889
44900.0,4.6051935444105885
45e3,4.605296358991775
45100.0,4.60528279985281
45200.0,4.60527660482183
45300.0,4.605259990669369
45400.0,4.605169053320719
45500.0,4.6052530459070145
45600.0,4.605232105704033
45700.0,4.605234019602138
45800.0,4.605127657026528
45900.0,4.605184883922118
46e3,4.605229491806729
46100.0,4.6052267658308494
46200.0,4.605193908714189
46300.0,4.605164496419797
46400.0,4.605332888049673
46500.0,4.605210533348763
46600.0,4.605220640824074
46700.0,4.605083465016517
46800.0,4.605316963871874
46900.0,4.605223587317866
47e3,4.605415199918438
47100.0,4.6049703353213864
47200.0,4.605105287179641
47300.0,4.6050979480818475
47400.0,4.605136167546255
47500.0,4.605060265650508
47600.0,4.60537212755506
47700.0,4.605360824096906
47800.0,4.605178342915054
47900.0,4.605041695733355
48e3,4.605194633446724
48100.0,4.605264475609147
48200.0,4.605048283216104
48300.0,4.605238846765149
48400.0,4.60526797368173
48500.0,4.605173940723356
48600.0,4.605010650165749
48700.0,4.605212210943995
48800.0,4.6052286090382335
48900.0,4.605302154504035
49e3,4.605432078176344
49100.0,4.605171533020193
49200.0,4.60528738133536
49300.0,4.60525965291135
49400.0,4.605273025317334
49500.0,4.605205818782937
49600.0,4.605287074606661
49700.0,4.605283827690178
49800.0,4.605281991691512
49900.0,4.6052413522494415
5e4,4.6052189222120985
