n,Ent
43200.0,-Inf
43300.0,-Inf
43400.0,-Inf
43500.0,-Inf
43600.0,-Inf
43700.0,-Inf
43800.0,-Inf
43900.0,-Inf
44e3,-Inf
44100.0,-Inf
44200.0,-Inf
44300.0,-Inf
44400.0,-Inf
44500.0,-Inf
44600.0,-Inf
44700.0,-Inf
44800.0,-Inf
44900.0,-Inf
45e3,-Inf
45100.0,-Inf
45200.0,-Inf
45300.0,-Inf
45400.0,-Inf
45500.0,-Inf
45600.0,-Inf
45700.0,-Inf
45800.0,-Inf
45900.0,-Inf
46e3,-Inf
46100.0,-Inf
46200.0,-Inf
46300.0,-Inf
46400.0,-Inf
46500.0,-Inf
46600.0,-Inf
46700.0,-Inf
46800.0,-Inf
46900.0,-Inf
47e3,-Inf
47100.0,-Inf
47200.0,-Inf
47300.0,-Inf
47400.0,-Inf
47500.0,-Inf
47600.0,-Inf
47700.0,-Inf
47800.0,-Inf
47900.0,-Inf
48e3,-Inf
48100.0,-Inf
48200.0,-Inf
48300.0,-Inf
48400.0,-Inf
48500.0,-Inf
48600.0,-Inf
48700.0,-Inf
48800.0,-Inf
48900.0,-Inf
49e3,-Inf
49100.0,-Inf
49200.0,-Inf
49300.0,-Inf
49400.0,-Inf
49500.0,-Inf
49600.0,-Inf
49700.0,-Inf
49800.0,-Inf
49900.0,-Inf
5e4,-Inf
